participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.q_gender,player.q_age,player.q_area,player.q_education,player.q_device,player.big5_1,player.big5_2,player.big5_3,player.big5_4,player.big5_5,player.big5_6,player.big5_7,player.big5_IMC,player.big5_8,player.big5_9,player.big5_10,player.Gaiko,player.Kyocho,player.Kinben,player.Shinkei,player.Kaiho,player.inboron1,player.inboron2,player.inboron3,player.inboron4,player.inboron5,player.inboron6,player.inboron7,player.inboron8,player.inboron9,player.inboron10,player.inboron11,player.inboron12,player.inboronIMC,player.inboron13,player.inboron14,player.inboron15,player.inboron16,player.crt_bat,player.crt_widget,player.crt_lake,player.crt_DQS,player.crt_rank,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
171,i9wbojce,x30187,0,9,9,finish,FinishPage,2025-10-24 05:05:50.925690,1,,,0.0,171,,0.0,0,5,6,4,0,3,4,3,4,5,4,4,5,3,3,3,,,,,,3,4,4,4,3,2,4,4,4,3,3,4,4,3,3,4,4,5,5,47,27,29,1,1,k06n720t,,,,,0
172,8rtz0pjj,x30189,0,9,9,finish,FinishPage,2025-10-24 05:05:56.551661,1,,,0.0,172,,0.0,0,5,0,2,2,1,2,5,3,2,6,6,5,2,5,7,,,,,,1,1,1,2,1,2,1,1,5,4,2,1,4,2,3,2,2,10,5,47,27,29,1,1,k06n720t,,,,,0
173,p7jddj1t,x30190,0,9,9,finish,FinishPage,2025-10-24 05:06:03.662451,1,,,0.0,173,,0.0,0,2,2,4,0,6,2,2,2,2,2,2,5,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,5,2,10,20,20,20,15,1,1,k06n720t,,,,,0
174,24cq5mu7,x30191,0,9,9,finish,FinishPage,2025-10-24 05:06:04.314194,1,,,0.0,174,,0.0,1,3,4,1,2,2,3,3,6,2,3,2,5,3,4,6,,,,,,1,2,1,3,3,1,3,1,4,4,4,3,4,2,2,4,3,10,5,47,27,29,1,1,k06n720t,,,,,0
175,y6e9hl7n,x30179,0,9,9,finish,FinishPage,2025-10-24 05:06:05.653342,1,,,0.0,175,,0.0,0,3,3,4,2,6,3,3,4,3,4,4,5,6,4,6,,,,,,3,4,3,3,3,3,3,2,3,3,3,3,2,3,4,4,3,10,5,47,27,29,1,1,k06n720t,,,,,0
176,5e61ui3u,x30192,0,9,9,finish,FinishPage,2025-10-24 05:06:12.820975,1,,,0.0,176,,0.0,0,2,2,4,0,1,2,3,6,5,5,3,5,4,3,3,,,,,,1,2,2,2,2,1,1,3,2,2,2,1,4,2,2,3,2,5,5,47,27,29,1,1,k06n720t,,,,,0
177,y8g3j4t6,x30193,0,9,9,finish,FinishPage,2025-10-24 05:06:13.689002,1,,,0.0,177,,0.0,1,4,6,4,2,5,1,4,5,5,3,5,5,3,5,3,,,,,,1,4,2,3,2,1,3,3,3,4,2,3,4,2,3,4,2,5,1,4,27,29,1,1,k06n720t,,,,,0
178,nl0towbt,x30194,0,9,9,finish,FinishPage,2025-10-24 05:06:20.005407,1,,,0.0,178,,0.0,0,3,7,5,0,1,2,4,6,6,7,7,5,4,4,2,,,,,,2,3,2,4,3,2,3,2,4,4,4,3,4,3,4,3,4,5,5,47,27,31,1,1,k06n720t,,,,,0
179,6o6l1mfb,x30195,0,9,9,finish,FinishPage,2025-10-24 05:06:22.455407,1,,,0.0,179,,0.0,1,5,4,3,1,6,2,6,2,5,5,6,5,1,6,5,,,,,,1,1,1,2,1,1,1,4,4,4,1,1,4,1,1,1,2,5,5,47,27,30,1,1,k06n720t,,,,,0
180,thikuxdm,x30196,0,9,9,finish,FinishPage,2025-10-24 05:06:43.060853,1,,,0.0,180,,0.0,1,3,7,1,2,3,5,3,6,5,4,5,5,5,3,3,,,,,,4,4,3,4,3,3,4,4,4,2,2,4,4,4,2,4,4,10,100,47,27,30,1,1,k06n720t,,,,,0
181,tazte8dr,x30198,0,9,9,finish,FinishPage,2025-10-24 05:06:51.243095,1,,,0.0,181,,0.0,1,2,7,5,0,4,4,3,4,5,4,4,5,5,6,4,,,,,,3,4,3,3,1,2,3,3,4,4,3,3,4,3,1,3,2,5,5,47,27,29,1,1,k06n720t,,,,,0
182,8qdcomk6,x30200,0,9,9,finish,FinishPage,2025-10-24 05:07:01.316823,1,,,0.0,182,,0.0,0,4,7,4,2,3,4,4,6,6,5,3,5,7,4,1,,,,,,2,3,4,2,4,3,3,4,5,4,4,3,4,4,2,4,2,10,59,47,27,29,1,1,k06n720t,,,,,0
183,c2gbdiqh,x30003,0,9,9,finish,FinishPage,2025-10-24 05:07:05.343067,1,,,0.0,183,,0.0,0,3,2,1,0,4,4,3,4,5,5,5,5,5,4,3,,,,,,2,2,2,3,3,3,3,3,3,3,3,4,4,1,3,4,3,5,5,47,27,29,1,1,k06n720t,,,,,0
184,w0dkeb2a,x30155,0,1,9,introduction,IntroductionPage,2025-10-24 05:07:10.334837,1,,,0.0,184,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
185,qytlazkd,x30009,0,9,9,finish,FinishPage,2025-10-24 05:07:14.634455,1,,,0.0,185,,0.0,0,4,2,4,0,4,3,3,7,7,6,6,5,6,5,6,,,,,,2,3,3,2,2,2,2,3,3,3,2,3,4,3,3,2,2,5,5,47,27,16,1,1,k06n720t,,,,,0
186,v3vy1egk,x30121,0,9,9,finish,FinishPage,2025-10-24 05:07:16.461547,1,,,0.0,186,,0.0,0,4,4,4,2,2,6,3,5,4,5,6,5,3,3,6,,,,,,2,5,2,3,2,1,2,2,3,2,2,2,4,1,2,3,3,10,5,24,27,29,1,1,k06n720t,,,,,0
187,ff3bz8t3,x30161,0,9,9,finish,FinishPage,2025-10-24 05:08:02.156558,1,,,0.0,187,,0.0,1,4,4,3,0,1,2,5,5,4,6,6,5,3,4,4,,,,,,2,2,2,3,2,2,2,3,3,3,2,2,4,3,1,3,4,5,5,47,27,31,1,1,k06n720t,,,,,0
188,u94dnhsq,x30122,0,1,9,introduction,IntroductionPage,2025-10-24 05:09:31.279694,1,,,0.0,188,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
189,y9bcl3nw,x30132,0,1,9,introduction,IntroductionPage,2025-10-24 05:09:31.832438,1,,,0.0,189,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
190,780ibqv9,x30133,0,9,9,finish,FinishPage,2025-10-24 05:14:08.381580,1,,,0.0,190,,0.0,0,1,2,4,0,4,4,4,4,4,4,4,5,4,4,6,,,,,,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,5,5,47,27,29,1,1,k06n720t,,,,,0
191,ldsbzz8b,x30197,0,9,9,finish,FinishPage,2025-10-24 05:15:25.073035,1,,,0.0,191,,0.0,1,1,2,4,0,4,2,2,3,3,4,2,5,5,5,5,,,,,,3,4,2,3,2,2,2,3,4,3,3,3,4,3,2,2,3,5,5,47,27,29,1,1,k06n720t,,,,,0
192,gac0r7dn,x30153,0,9,9,finish,FinishPage,2025-10-24 05:15:58.532064,1,,,0.0,192,,0.0,1,2,5,4,2,3,5,5,7,2,4,4,5,2,4,7,,,,,,2,3,3,3,3,2,2,2,3,3,2,2,4,5,3,3,3,5,5,47,27,29,1,1,k06n720t,,,,,0
193,c5r1dglk,x30199,0,9,9,finish,FinishPage,2025-10-24 05:56:55.694192,1,,,0.0,193,,0.0,1,2,2,4,2,3,2,2,6,5,5,3,5,4,4,7,,,,,,2,3,4,4,5,3,3,5,4,2,2,3,4,3,4,3,2,10,100,96,27,30,1,1,k06n720t,,,,,0
194,onbm0i0w,,0,0,9,,,,0,,,0.0,194,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
195,iwooq9e1,,0,0,9,,,,0,,,0.0,195,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
196,mjgm9hef,,0,0,9,,,,0,,,0.0,196,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
197,gdx2yxvz,,0,0,9,,,,0,,,0.0,197,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
198,7pkjea6r,,0,0,9,,,,0,,,0.0,198,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
199,92tluoi2,,0,0,9,,,,0,,,0.0,199,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
200,w1ecch5v,,0,0,9,,,,0,,,0.0,200,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
201,y0hx8qyg,,0,0,9,,,,0,,,0.0,201,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
202,pk4bfbkz,,0,0,9,,,,0,,,0.0,202,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
203,tdcapwkg,,0,0,9,,,,0,,,0.0,203,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
204,r6zox9qq,,0,0,9,,,,0,,,0.0,204,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
205,sms7p5x6,,0,0,9,,,,0,,,0.0,205,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
206,kewugg2c,,0,0,9,,,,0,,,0.0,206,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
207,bwtfd4he,,0,0,9,,,,0,,,0.0,207,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
208,4qsryjus,,0,0,9,,,,0,,,0.0,208,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
209,vz7guaqu,,0,0,9,,,,0,,,0.0,209,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
210,ijllrr9k,,0,0,9,,,,0,,,0.0,210,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
